,basicblock,benchmark,count,function,max,mean,median,min,run,seed,stddev
756,for.body,flops-4,1.0,main,6986689651.0,3493340000.0,8003586.0,6986689651.0,2,8,3493340000.0
757,for.body,flops-4,1.0,main,6989650282.0,3494830000.0,8003586.0,6989650282.0,1,6,3494830000.0
758,for.body,flops-4,1.0,main,6990437517.0,3495220000.0,8003586.0,6990437517.0,2,1,3495220000.0
759,for.body,flops-4,1.0,main,6987551770.0,3493780000.0,8003586.0,6987551770.0,1,5,3493780000.0
760,for.body,flops-4,1.0,main,6989400678.0,3494700000.0,8003586.0,6989400678.0,2,10,3494700000.0
761,for.body,flops-4,1.0,main,6990118599.0,3495060000.0,8003586.0,6990118599.0,1,10,3495060000.0
762,for.body,flops-4,1.0,main,6990142466.0,3495070000.0,8003586.0,6990142466.0,2,2,3495070000.0
763,for.body,flops-4,1.0,main,6987522106.0,3493760000.0,8003586.0,6987522106.0,2,9,3493760000.0
764,for.body,flops-4,1.0,main,6991793566.0,3495900000.0,8003586.0,6991793566.0,1,4,3495900000.0
765,for.body,flops-4,1.0,main,6988057037.0,3494030000.0,8003586.0,6988057037.0,1,3,3494030000.0
766,for.body,flops-4,1.0,main,6987526073.0,3493760000.0,8003586.0,6987526073.0,2,3,3493760000.0
767,for.body,flops-4,1.0,main,6990991711.0,3495500000.0,8003586.0,6990991711.0,2,6,3495500000.0
768,for.body,flops-4,1.0,main,6990254052.0,3495130000.0,8003586.0,6990254052.0,1,9,3495130000.0
769,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,2,5,
770,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,1,8,
771,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,2,4,
772,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,1,2,
773,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,2,7,
774,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,1,1,
775,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,2,0,
776,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,1,7,
777,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,2,8,
778,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,1,6,
779,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,2,1,
780,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,1,5,
781,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,2,10,
782,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,1,10,
783,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,2,2,
784,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,2,9,
785,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,1,4,
786,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,1,3,
787,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,2,3,
788,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,2,6,
789,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,1,9,
790,entry,stepanov_v1p2,,_ZplRK6DoubleS1_,,,,,1,0,
791,for.body6,symm,1.0,kernel_symm_StrictFP,258171007031.0,129086000000.0,8003586.0,258171007031.0,2,5,129086000000.0
792,for.body6,symm,1.0,kernel_symm_StrictFP,264901071819.0,132451000000.0,8003586.0,264901071819.0,1,8,132451000000.0
793,for.body6,symm,1.0,kernel_symm_StrictFP,263812822539.0,131906000000.0,8003586.0,263812822539.0,2,4,131906000000.0
794,for.body6,symm,1.0,kernel_symm_StrictFP,256724774098.0,128362000000.0,8003586.0,256724774098.0,1,2,128362000000.0
795,for.body6,symm,1.0,kernel_symm_StrictFP,258184340832.0,129092000000.0,8003586.0,258184340832.0,2,7,129092000000.0
796,for.body6,symm,1.0,kernel_symm_StrictFP,263606482220.0,131803000000.0,8003586.0,263606482220.0,1,1,131803000000.0
797,for.body6,symm,1.0,kernel_symm_StrictFP,258613447169.0,129307000000.0,8003586.0,258613447169.0,2,0,129307000000.0
798,for.body6,symm,1.0,kernel_symm_StrictFP,265052995002.0,132526000000.0,8003586.0,265052995002.0,1,7,132526000000.0
799,for.body6,symm,1.0,kernel_symm_StrictFP,265321868905.0,132661000000.0,8003586.0,265321868905.0,2,8,132661000000.0
800,for.body6,symm,1.0,kernel_symm_StrictFP,258549154092.0,129275000000.0,8003586.0,258549154092.0,1,6,129275000000.0
801,for.body6,symm,1.0,kernel_symm_StrictFP,256838477266.0,128419000000.0,8003586.0,256838477266.0,2,1,128419000000.0
802,for.body6,symm,1.0,kernel_symm_StrictFP,257606566092.0,128803000000.0,8003586.0,257606566092.0,1,5,128803000000.0
803,for.body6,symm,1.0,kernel_symm_StrictFP,260419207410.0,130210000000.0,8003586.0,260419207410.0,2,10,130210000000.0
804,for.body6,symm,1.0,kernel_symm_StrictFP,265478359532.0,132739000000.0,8003586.0,265478359532.0,1,10,132739000000.0
805,for.body6,symm,1.0,kernel_symm_StrictFP,257339349175.0,128670000000.0,8003586.0,257339349175.0,2,2,128670000000.0
806,for.body6,symm,1.0,kernel_symm_StrictFP,262575470352.0,131288000000.0,8003586.0,262575470352.0,2,9,131288000000.0
807,for.body6,symm,1.0,kernel_symm_StrictFP,262967139062.0,131484000000.0,8003586.0,262967139062.0,1,4,131484000000.0
808,for.body6,symm,1.0,kernel_symm_StrictFP,262228806879.0,131114000000.0,8003586.0,262228806879.0,1,3,131114000000.0
809,for.body6,symm,1.0,kernel_symm_StrictFP,257243129009.0,128622000000.0,8003586.0,257243129009.0,2,3,128622000000.0
810,for.body6,symm,1.0,kernel_symm_StrictFP,258478867681.0,129239000000.0,8003586.0,258478867681.0,2,6,129239000000.0
811,for.body6,symm,1.0,kernel_symm_StrictFP,263698359126.0,131849000000.0,8003586.0,263698359126.0,1,9,131849000000.0
812,for.body6,symm,1.0,kernel_symm_StrictFP,263477054991.0,131739000000.0,8003586.0,263477054991.0,1,0,131739000000.0
813,,telecomm-gsm,,,,,,,2,5,
814,,telecomm-gsm,,,,,,,1,8,
815,,telecomm-gsm,,,,,,,2,4,
816,,telecomm-gsm,,,,,,,1,2,
817,,telecomm-gsm,,,,,,,2,7,
818,,telecomm-gsm,,,,,,,1,1,
819,,telecomm-gsm,,,,,,,2,0,
820,,telecomm-gsm,,,,,,,1,7,
821,,telecomm-gsm,,,,,,,2,8,
822,,telecomm-gsm,,,,,,,1,6,
823,,telecomm-gsm,,,,,,,2,1,
824,,telecomm-gsm,,,,,,,1,5,
825,,telecomm-gsm,,,,,,,2,10,
826,,telecomm-gsm,,,,,,,1,10,
827,,telecomm-gsm,,,,,,,2,2,
828,,telecomm-gsm,,,,,,,2,9,
829,,telecomm-gsm,,,,,,,1,4,
830,,telecomm-gsm,,,,,,,1,3,
831,,telecomm-gsm,,,,,,,2,3,
832,,telecomm-gsm,,,,,,,2,6,
833,,telecomm-gsm,,,,,,,1,9,
834,,telecomm-gsm,,,,,,,1,0,
835,for.body6,adi,2.0,kernel_adi,9283603727.0,9271080000.0,9258546482.0,9258546482.0,2,5,12528600.0
836,for.body6,adi,2.0,kernel_adi,9320969401.0,9308970000.0,9296967677.0,9296967677.0,1,8,12000900.0
837,for.body6,adi,2.0,kernel_adi,9297366688.0,9287780000.0,9278187054.0,9278187054.0,2,4,9589820.0
838,for.body6,adi,2.0,kernel_adi,9308155052.0,9295330000.0,9282512382.0,9282512382.0,1,2,12821300.0
839,for.body6,adi,2.0,kernel_adi,9353354949.0,9338520000.0,9323686443.0,9323686443.0,2,7,14834300.0
840,for.body6,adi,2.0,kernel_adi,9249294902.0,9246510000.0,9243734142.0,9243734142.0,1,1,2780380.0
841,for.body6,adi,2.0,kernel_adi,9330279902.0,9328080000.0,9325880608.0,9325880608.0,2,0,2199650.0
842,for.body6,adi,2.0,kernel_adi,9294146144.0,9286850000.0,9279562599.0,9279562599.0,1,7,7291770.0
843,for.body6,adi,2.0,kernel_adi,9368976583.0,9359350000.0,9349722319.0,9349722319.0,2,8,9627130.0
844,for.body6,adi,2.0,kernel_adi,9280921228.0,9233270000.0,9185625754.0,9185625754.0,1,6,47647700.0
845,for.body6,adi,2.0,kernel_adi,9280694079.0,9255520000.0,9230347744.0,9230347744.0,2,1,25173200.0
846,for.body6,adi,2.0,kernel_adi,9302925495.0,9282070000.0,9261210081.0,9261210081.0,1,5,20857700.0
847,for.body6,adi,2.0,kernel_adi,9266326240.0,9252490000.0,9238646197.0,9238646197.0,2,10,13840000.0
848,for.body6,adi,2.0,kernel_adi,9363320274.0,9356190000.0,9349069012.0,9349069012.0,1,10,7125630.0
849,for.body6,adi,2.0,kernel_adi,9316777106.0,9302380000.0,9287989834.0,9287989834.0,2,2,14393600.0
850,for.body6,adi,2.0,kernel_adi,9333507903.0,9326490000.0,9319463128.0,9319463128.0,2,9,7022390.0
851,for.body6,adi,2.0,kernel_adi,9284641814.0,9261440000.0,9238234353.0,9238234353.0,1,4,23203700.0
852,for.body6,adi,2.0,kernel_adi,9324857058.0,9320160000.0,9315459584.0,9315459584.0,1,3,4698740.0
853,for.body6,adi,2.0,kernel_adi,9247654688.0,9206880000.0,9166096806.0,9166096806.0,2,3,40778900.0
854,for.body6,adi,2.0,kernel_adi,9322668318.0,9307200000.0,9291725631.0,9291725631.0,2,6,15471300.0
855,for.body6,adi,2.0,kernel_adi,9347339491.0,9343940000.0,9340548728.0,9340548728.0,1,9,3395380.0
856,for.body6,adi,2.0,kernel_adi,9207408924.0,9188040000.0,9168674411.0,9168674411.0,1,0,19367300.0
857,while.body23,agrep,2902.0,s_output,179269.0,4392.37,4114.0,782.0,2,5,4241.03
858,while.body23,agrep,2902.0,s_output,119895.0,3783.41,3698.0,573.0,1,8,3117.95
859,while.body23,agrep,2902.0,s_output,49896.0,3773.53,3698.0,573.0,2,4,2173.55
860,while.body23,agrep,2902.0,s_output,58958.0,3766.73,3698.0,625.0,1,2,2549.39
861,while.body23,agrep,2902.0,s_output,66458.0,3750.12,3697.0,573.0,2,7,2378.53
862,while.body23,agrep,2902.0,s_output,174686.0,4649.51,4219.0,781.0,1,1,4845.37
863,while.body23,agrep,2902.0,s_output,177239.0,4766.74,4323.0,781.0,2,0,5054.82
864,while.body23,agrep,2902.0,s_output,251978.0,4293.23,3958.0,573.0,1,7,5379.67
865,while.body23,agrep,2902.0,s_output,189738.0,4729.17,4323.0,781.0,2,8,4822.02
866,while.body23,agrep,2902.0,s_output,51302.0,3756.61,3698.0,573.0,1,6,2323.72
867,while.body23,agrep,2902.0,s_output,37083.0,3810.06,3750.0,573.0,2,1,2192.45
868,while.body23,agrep,2902.0,s_output,71770.0,4835.17,4479.0,781.0,1,5,3296.07
869,while.body23,agrep,2902.0,s_output,164582.0,4789.8,4427.0,729.0,2,10,4426.73
870,while.body23,agrep,2902.0,s_output,181093.0,4224.66,3958.0,573.0,1,10,4427.91
871,while.body23,agrep,2902.0,s_output,173124.0,4394.86,4010.0,781.0,2,2,5379.91
872,while.body23,agrep,2902.0,s_output,165207.0,4867.1,4427.0,781.0,2,9,4580.29
873,while.body23,agrep,2902.0,s_output,175832.0,4734.9,4375.0,781.0,1,4,4274.12
874,while.body23,agrep,2902.0,s_output,164478.0,4867.27,4427.0,781.0,1,3,5259.95
875,while.body23,agrep,2902.0,s_output,176509.0,4314.94,4062.0,573.0,2,3,4196.11
876,while.body23,agrep,2902.0,s_output,165884.0,4304.67,4010.0,781.0,2,6,4446.57
877,while.body23,agrep,2902.0,s_output,43333.0,3768.46,3698.0,573.0,1,9,2123.86
878,while.body23,agrep,2902.0,s_output,175832.0,5699.9,5469.0,885.0,1,0,4863.36
879,entry,almabench,5844000.0,planetpv,198852.0,6773.15,6719.0,4687.0,2,5,1159.27
880,entry,almabench,5844000.0,planetpv,152811.0,6761.68,6719.0,4687.0,1,8,1139.37
881,entry,almabench,5844000.0,planetpv,142551.0,6799.68,6771.0,4687.0,2,4,1156.37
882,entry,almabench,5844000.0,planetpv,135363.0,6745.08,6718.0,4635.0,1,2,1129.73
883,entry,almabench,5844000.0,planetpv,144114.0,6791.33,6770.0,4687.0,2,7,1156.72
884,entry,almabench,5844000.0,planetpv,215466.0,6786.51,6770.0,4687.0,1,1,1163.11
885,entry,almabench,5844000.0,planetpv,151561.0,6785.45,6770.0,4687.0,2,0,1160.89
886,entry,almabench,5844000.0,planetpv,208071.0,6745.98,6719.0,4635.0,1,7,1132.13
887,entry,almabench,5844000.0,planetpv,138489.0,6752.52,6719.0,4687.0,2,8,1128.04
888,entry,almabench,5844000.0,planetpv,140155.0,6795.98,6771.0,4687.0,1,6,1134.54
889,entry,almabench,5844000.0,planetpv,137446.0,6771.71,6719.0,4635.0,2,1,1137.4
890,entry,almabench,5844000.0,planetpv,190154.0,6770.5,6719.0,4635.0,1,5,1130.06
891,entry,almabench,5844000.0,planetpv,210363.0,6771.8,6719.0,4636.0,2,10,1150.37
892,entry,almabench,5844000.0,planetpv,197759.0,6805.25,6771.0,4687.0,1,10,1158.56
893,entry,almabench,5844000.0,planetpv,219633.0,6755.21,6719.0,4635.0,2,2,1153.3
894,entry,almabench,5844000.0,planetpv,152707.0,6764.45,6719.0,4635.0,2,9,1127.26
895,entry,almabench,5844000.0,planetpv,193279.0,6768.81,6719.0,4636.0,1,4,1147.2
896,entry,almabench,5844000.0,planetpv,285257.0,6749.46,6719.0,4635.0,1,3,1141.02
897,entry,almabench,5844000.0,planetpv,141040.0,6740.0,6718.0,4635.0,2,3,1153.65
898,entry,almabench,5844000.0,planetpv,146718.0,6829.15,6771.0,4687.0,2,6,1155.43
899,entry,almabench,5844000.0,planetpv,197603.0,6771.98,6719.0,4687.0,1,9,1151.92
900,entry,almabench,5844000.0,planetpv,196248.0,6763.66,6719.0,4635.0,1,0,1159.19
901,while.body,anagram,560.0,FindAnagram,6037228.0,4360290.0,5869000.0,35989.0,2,5,1670170.0
902,while.body,anagram,560.0,FindAnagram,6066756.0,4359420.0,5872279.0,36354.0,1,8,1666640.0
903,while.body,anagram,560.0,FindAnagram,5978947.0,4352000.0,5860667.0,36354.0,2,4,1662040.0
904,while.body,anagram,560.0,FindAnagram,6061181.0,4352490.0,5862797.0,36146.0,1,2,1662420.0
905,while.body,anagram,560.0,FindAnagram,6012906.0,4361240.0,5870825.0,35989.0,2,7,1668550.0
906,while.body,anagram,560.0,FindAnagram,6143158.0,4416630.0,5942743.0,36354.0,1,1,1721670.0
907,while.body,anagram,560.0,FindAnagram,6028528.0,4354870.0,5865613.0,36302.0,2,0,1663190.0
908,while.body,anagram,560.0,FindAnagram,6125921.0,4399370.0,5925039.0,36458.0,1,7,1702160.0
909,while.body,anagram,560.0,FindAnagram,6074781.0,4385660.0,5893897.0,39895.0,2,8,1692830.0
910,while.body,anagram,560.0,FindAnagram,6004464.0,4359240.0,5870768.0,36094.0,1,6,1664760.0
911,while.body,anagram,560.0,FindAnagram,5998737.0,4351670.0,5860718.0,36146.0,2,1,1660420.0
912,while.body,anagram,560.0,FindAnagram,6235659.0,4351760.0,5860142.0,36093.0,1,5,1662110.0
913,while.body,anagram,560.0,FindAnagram,5947074.0,4351250.0,5862336.0,36093.0,2,10,1662220.0
914,while.body,anagram,560.0,FindAnagram,5978737.0,4353780.0,5863061.0,36197.0,1,10,1660760.0
915,while.body,anagram,560.0,FindAnagram,5928062.0,4353340.0,5864728.0,36249.0,2,2,1662910.0
916,while.body,anagram,560.0,FindAnagram,6027594.0,4360880.0,5869106.0,36197.0,2,9,1668110.0
917,while.body,anagram,560.0,FindAnagram,6322741.0,4353430.0,5859985.0,36302.0,1,4,1660250.0
918,while.body,anagram,560.0,FindAnagram,6025035.0,4389860.0,5903110.0,36614.0,1,3,1693930.0
919,while.body,anagram,560.0,FindAnagram,6076238.0,4358790.0,5868427.0,36353.0,2,3,1663610.0
920,while.body,anagram,560.0,FindAnagram,6020457.0,4351370.0,5861553.0,36718.0,2,6,1660680.0
921,while.body,anagram,560.0,FindAnagram,5966028.0,4352940.0,5862331.0,40104.0,1,9,1660870.0
922,while.body,anagram,560.0,FindAnagram,6626381.0,4654900.0,6346957.0,53177.0,1,0,1938650.0
923,while.body243,analyzer,1.0,main,233469217.0,116735000.0,8003586.0,233469217.0,2,5,116735000.0
924,while.body243,analyzer,1.0,main,230978396.0,115489000.0,8003586.0,230978396.0,1,8,115489000.0
925,while.body243,analyzer,1.0,main,238180186.0,119090000.0,8003586.0,238180186.0,2,4,119090000.0
926,while.body243,analyzer,1.0,main,234277210.0,117139000.0,8003586.0,234277210.0,1,2,117139000.0
927,while.body243,analyzer,1.0,main,237204670.0,118602000.0,8003586.0,237204670.0,2,7,118602000.0
928,while.body243,analyzer,1.0,main,228827105.0,114414000.0,8003586.0,228827105.0,1,1,114414000.0
929,while.body243,analyzer,1.0,main,237546072.0,118773000.0,8003586.0,237546072.0,2,0,118773000.0
930,while.body243,analyzer,1.0,main,232559714.0,116280000.0,8003586.0,232559714.0,1,7,116280000.0
931,while.body243,analyzer,1.0,main,228041980.0,114021000.0,8003586.0,228041980.0,2,8,114021000.0
932,while.body243,analyzer,1.0,main,227160807.0,113580000.0,8003586.0,227160807.0,1,6,113580000.0
933,while.body243,analyzer,1.0,main,227289963.0,113645000.0,8003586.0,227289963.0,2,1,113645000.0
934,while.body243,analyzer,1.0,main,228080363.0,114040000.0,8003586.0,228080363.0,1,5,114040000.0
935,while.body243,analyzer,1.0,main,227367275.0,113684000.0,8003586.0,227367275.0,2,10,113684000.0
936,while.body243,analyzer,1.0,main,228259868.0,114130000.0,8003586.0,228259868.0,1,10,114130000.0
937,while.body243,analyzer,1.0,main,230648582.0,115324000.0,8003586.0,230648582.0,2,2,115324000.0
938,while.body243,analyzer,1.0,main,232343818.0,116172000.0,8003586.0,232343818.0,2,9,116172000.0
939,while.body243,analyzer,1.0,main,232838409.0,116419000.0,8003586.0,232838409.0,1,4,116419000.0
940,while.body243,analyzer,1.0,main,229822753.0,114911000.0,8003586.0,229822753.0,1,3,114911000.0
941,while.body243,analyzer,1.0,main,235288592.0,117644000.0,8003586.0,235288592.0,2,3,117644000.0
942,while.body243,analyzer,1.0,main,234611977.0,117306000.0,8003586.0,234611977.0,2,6,117306000.0
943,while.body243,analyzer,1.0,main,229655565.0,114828000.0,8003586.0,229655565.0,1,9,114828000.0
944,while.body243,analyzer,1.0,main,244839898.0,122420000.0,8003586.0,244839898.0,1,0,122420000.0
945,for.body8,atax,1.0,kernel_atax_StrictFP,279868605.0,139934000.0,8003586.0,279868605.0,2,5,139934000.0
946,for.body8,atax,1.0,kernel_atax_StrictFP,279127978.0,139564000.0,8003586.0,279127978.0,1,8,139564000.0
947,for.body8,atax,1.0,kernel_atax_StrictFP,279194735.0,139597000.0,8003586.0,279194735.0,2,4,139597000.0
948,for.body8,atax,1.0,kernel_atax_StrictFP,279091280.0,139546000.0,8003586.0,279091280.0,1,2,139546000.0
949,for.body8,atax,1.0,kernel_atax_StrictFP,279526109.0,139763000.0,8003586.0,279526109.0,2,7,139763000.0
950,for.body8,atax,1.0,kernel_atax_StrictFP,279200312.0,139600000.0,8003586.0,279200312.0,1,1,139600000.0
951,for.body8,atax,1.0,kernel_atax_StrictFP,279031607.0,139516000.0,8003586.0,279031607.0,2,0,139516000.0
952,for.body8,atax,1.0,kernel_atax_StrictFP,279290966.0,139645000.0,8003586.0,279290966.0,1,7,139645000.0
953,for.body8,atax,1.0,kernel_atax_StrictFP,278883278.0,139442000.0,8003586.0,278883278.0,2,8,139442000.0
954,for.body8,atax,1.0,kernel_atax_StrictFP,279117502.0,139559000.0,8003586.0,279117502.0,1,6,139559000.0
955,for.body8,atax,1.0,kernel_atax_StrictFP,279009760.0,139505000.0,8003586.0,279009760.0,2,1,139505000.0
956,for.body8,atax,1.0,kernel_atax_StrictFP,279278715.0,139639000.0,8003586.0,279278715.0,1,5,139639000.0
957,for.body8,atax,1.0,kernel_atax_StrictFP,279279415.0,139640000.0,8003586.0,279279415.0,2,10,139640000.0
958,for.body8,atax,1.0,kernel_atax_StrictFP,278987257.0,139494000.0,8003586.0,278987257.0,1,10,139494000.0
959,for.body8,atax,1.0,kernel_atax_StrictFP,279037447.0,139519000.0,8003586.0,279037447.0,2,2,139519000.0
960,for.body8,atax,1.0,kernel_atax_StrictFP,279142101.0,139571000.0,8003586.0,279142101.0,2,9,139571000.0
961,for.body8,atax,1.0,kernel_atax_StrictFP,279038791.0,139519000.0,8003586.0,279038791.0,1,4,139519000.0
962,for.body8,atax,1.0,kernel_atax_StrictFP,279049906.0,139525000.0,8003586.0,279049906.0,1,3,139525000.0
963,for.body8,atax,1.0,kernel_atax_StrictFP,278795913.0,139398000.0,8003586.0,278795913.0,2,3,139398000.0
964,for.body8,atax,1.0,kernel_atax_StrictFP,279267807.0,139634000.0,8003586.0,279267807.0,2,6,139634000.0
965,for.body8,atax,1.0,kernel_atax_StrictFP,278975145.0,139488000.0,8003586.0,278975145.0,1,9,139488000.0
966,for.body8,atax,1.0,kernel_atax_StrictFP,279384598.0,139692000.0,8003586.0,279384598.0,1,0,139692000.0
967,for.body,automotive-basicmath,66384.0,usqrt,15833.0,272.514,261.0,260.0,2,5,122.266
968,for.body,automotive-basicmath,66384.0,usqrt,26562.0,275.318,261.0,260.0,1,8,173.922
969,for.body,automotive-basicmath,66384.0,usqrt,111925.0,276.188,261.0,260.0,2,4,462.687
970,for.body,automotive-basicmath,66384.0,usqrt,35416.0,274.415,261.0,260.0,1,2,177.099
971,for.body,automotive-basicmath,66384.0,usqrt,34218.0,284.797,261.0,260.0,2,7,211.222
972,for.body,automotive-basicmath,66384.0,usqrt,50729.0,285.053,261.0,260.0,1,1,259.936
973,for.body,automotive-basicmath,66384.0,usqrt,14375.0,275.166,261.0,260.0,2,0,146.915
974,for.body,automotive-basicmath,66384.0,usqrt,14062.0,279.522,261.0,260.0,1,7,129.51
975,for.body,automotive-basicmath,66384.0,usqrt,24947.0,277.396,261.0,260.0,2,8,169.882
976,for.body,automotive-basicmath,66384.0,usqrt,34792.0,275.309,261.0,260.0,1,6,214.154
977,for.body,automotive-basicmath,66384.0,usqrt,34478.0,284.503,261.0,260.0,2,1,199.258
978,for.body,automotive-basicmath,66384.0,usqrt,20365.0,276.262,261.0,260.0,1,5,197.36
979,for.body,automotive-basicmath,66384.0,usqrt,15156.0,274.712,261.0,260.0,2,10,143.23
980,for.body,automotive-basicmath,66384.0,usqrt,38437.0,274.928,261.0,260.0,1,10,228.254
981,for.body,automotive-basicmath,66384.0,usqrt,16198.0,275.358,261.0,260.0,2,2,160.331
982,for.body,automotive-basicmath,66384.0,usqrt,13698.0,274.782,261.0,260.0,2,9,120.541
983,for.body,automotive-basicmath,66384.0,usqrt,20052.0,273.667,261.0,260.0,1,4,138.821
984,for.body,automotive-basicmath,66384.0,usqrt,16458.0,282.525,261.0,260.0,1,3,113.639
985,for.body,automotive-basicmath,66384.0,usqrt,17292.0,282.653,261.0,260.0,2,3,127.808
986,for.body,automotive-basicmath,66384.0,usqrt,16615.0,273.285,261.0,260.0,2,6,138.708
987,for.body,automotive-basicmath,66384.0,usqrt,13646.0,273.348,261.0,260.0,1,9,108.384
988,for.body,automotive-basicmath,66384.0,usqrt,13906.0,276.436,261.0,260.0,1,0,120.301
989,for.body,automotive-bitcount,1125000.0,bit_shifter,125520.0,173.812,156.0,104.0,2,5,231.629
990,for.body,automotive-bitcount,1125000.0,bit_shifter,46510.0,173.765,156.0,104.0,1,8,181.95
991,for.body,automotive-bitcount,1125000.0,bit_shifter,65416.0,173.827,156.0,104.0,2,4,191.973
992,for.body,automotive-bitcount,1125000.0,bit_shifter,51614.0,173.737,156.0,104.0,1,2,179.664
993,for.body,automotive-bitcount,1125000.0,bit_shifter,42395.0,173.637,156.0,104.0,2,7,170.426
994,for.body,automotive-bitcount,1125000.0,bit_shifter,62812.0,173.846,156.0,104.0,1,1,189.081
995,for.body,automotive-bitcount,1125000.0,bit_shifter,67187.0,173.893,156.0,104.0,2,0,198.298
996,for.body,automotive-bitcount,1125000.0,bit_shifter,122499.0,173.977,156.0,104.0,1,7,222.33
997,for.body,automotive-bitcount,1125000.0,bit_shifter,51041.0,173.605,156.0,104.0,2,8,163.637
998,for.body,automotive-bitcount,1125000.0,bit_shifter,129634.0,173.656,156.0,104.0,1,6,221.59
999,for.body,automotive-bitcount,1125000.0,bit_shifter,70781.0,173.696,156.0,104.0,2,1,177.153
1000,for.body,automotive-bitcount,1125000.0,bit_shifter,61927.0,173.691,156.0,104.0,1,5,183.884
1001,for.body,automotive-bitcount,1125000.0,bit_shifter,65520.0,173.607,156.0,104.0,2,10,182.225
1002,for.body,automotive-bitcount,1125000.0,bit_shifter,67968.0,173.767,156.0,104.0,1,10,187.965
1003,for.body,automotive-bitcount,1125000.0,bit_shifter,53854.0,173.645,156.0,104.0,2,2,196.911
1004,for.body,automotive-bitcount,1125000.0,bit_shifter,62343.0,173.637,156.0,104.0,2,9,179.285
1005,for.body,automotive-bitcount,1125000.0,bit_shifter,119166.0,173.892,156.0,104.0,1,4,218.107
1006,for.body,automotive-bitcount,1125000.0,bit_shifter,64791.0,173.71,156.0,104.0,1,3,179.604
1007,for.body,automotive-bitcount,1125000.0,bit_shifter,69739.0,173.915,156.0,104.0,2,3,193.585
1008,for.body,automotive-bitcount,1125000.0,bit_shifter,63594.0,173.779,156.0,104.0,2,6,184.155
1009,for.body,automotive-bitcount,1125000.0,bit_shifter,64427.0,173.597,156.0,104.0,1,9,171.168
1010,for.body,automotive-bitcount,1125000.0,bit_shifter,137395.0,173.827,156.0,104.0,1,0,216.725
1011,for.body89,automotive-susan,1.0,susan_smoothing,145127210.0,72563600.0,8003586.0,145127210.0,2,5,72563600.0
1012,for.body89,automotive-susan,1.0,susan_smoothing,142132538.0,71066300.0,8003586.0,142132538.0,1,8,71066300.0
1013,for.body89,automotive-susan,1.0,susan_smoothing,143959353.0,71979700.0,8003586.0,143959353.0,2,4,71979700.0
1014,for.body89,automotive-susan,1.0,susan_smoothing,144710066.0,72355000.0,8003586.0,144710066.0,1,2,72355000.0
1015,for.body89,automotive-susan,1.0,susan_smoothing,145349709.0,72674900.0,8003586.0,145349709.0,2,7,72674900.0
1016,for.body89,automotive-susan,1.0,susan_smoothing,141305246.0,70652600.0,8003586.0,141305246.0,1,1,70652600.0
1017,for.body89,automotive-susan,1.0,susan_smoothing,141080568.0,70540300.0,8003586.0,141080568.0,2,0,70540300.0
1018,for.body89,automotive-susan,1.0,susan_smoothing,146861618.0,73430800.0,8003586.0,146861618.0,1,7,73430800.0
1019,for.body89,automotive-susan,1.0,susan_smoothing,143388370.0,71694200.0,8003586.0,143388370.0,2,8,71694200.0
1020,for.body89,automotive-susan,1.0,susan_smoothing,139995259.0,69997600.0,8003586.0,139995259.0,1,6,69997600.0
1021,for.body89,automotive-susan,1.0,susan_smoothing,139963806.0,69981900.0,8003586.0,139963806.0,2,1,69981900.0
1022,for.body89,automotive-susan,1.0,susan_smoothing,141118323.0,70559200.0,8003586.0,141118323.0,1,5,70559200.0
1023,for.body89,automotive-susan,1.0,susan_smoothing,141148335.0,70574200.0,8003586.0,141148335.0,2,10,70574200.0
1024,for.body89,automotive-susan,1.0,susan_smoothing,143557164.0,71778600.0,8003586.0,143557164.0,1,10,71778600.0
1025,for.body89,automotive-susan,1.0,susan_smoothing,145315852.0,72657900.0,8003586.0,145315852.0,2,2,72657900.0
1026,for.body89,automotive-susan,1.0,susan_smoothing,143696442.0,71848200.0,8003586.0,143696442.0,2,9,71848200.0
1027,for.body89,automotive-susan,1.0,susan_smoothing,141098427.0,70549200.0,8003586.0,141098427.0,1,4,70549200.0
